id,Rings
92613,7.17
92614,9.92
92615,12.4
92616,9.93
92617,12.09
92618,9.8
92619,9.27
92620,12.28
92621,9.41
92622,13.04
92623,8.07
92624,10.07
92625,7.3
92626,12.33
92627,11.0
92628,8.63
92629,8.36
92630,8.08
92631,9.5
92632,12.03
92633,9.37
92634,9.42
92635,6.32
92636,9.06
92637,7.82
92638,12.96
92639,16.74
92640,9.58
92641,6.95
92642,8.19
92643,6.46
92644,14.14
92645,7.43
92646,6.86
92647,9.81
92648,15.91
92649,9.78
92650,10.1
92651,15.25
92652,9.24
92653,15.64
92654,7.52
92655,9.17
92656,9.89
92657,7.81
92658,6.06
92659,4.09
92660,9.04
92661,6.83
92662,11.24
92663,8.89
92664,10.36
92665,9.32
92666,5.65
92667,13.05
92668,11.19
92669,12.01
92670,10.12
92671,7.61
92672,9.36
92673,10.85
92674,6.01
92675,14.66
92676,10.62
92677,9.96
92678,7.0
92679,5.9
92680,3.9
92681,13.44
92682,7.0
92683,7.76
92684,8.16
92685,11.07
92686,12.39
92687,6.1
92688,11.95
92689,10.1
92690,7.12
92691,7.21
92692,11.41
92693,5.04
92694,14.31
92695,9.92
92696,14.3
92697,9.16
92698,4.33
92699,7.41
92700,5.63
92701,12.14
92702,9.11
92703,9.34
92704,11.37
92705,13.19
92706,7.18
92707,11.06
92708,8.68
92709,9.27
92710,9.67
92711,7.38
92712,6.49
92713,10.04
92714,9.17
92715,8.52
92716,11.99
92717,13.19
92718,8.76
92719,11.74
92720,9.07
92721,7.41
92722,17.95
92723,9.64
92724,6.76
92725,6.97
92726,8.63
92727,10.43
92728,16.22
92729,10.58
92730,12.45
92731,11.89
92732,12.55
92733,14.89
92734,10.47
92735,7.03
92736,9.98
92737,10.76
92738,9.33
92739,8.34
92740,8.89
92741,7.06
92742,11.2
92743,9.45
92744,4.2
92745,9.91
92746,10.93
92747,10.65
92748,10.01
92749,8.51
92750,8.36
92751,10.06
92752,9.35
92753,4.46
92754,6.8
92755,13.41
92756,8.06
92757,7.24
92758,7.2
92759,11.22
92760,8.94
92761,11.81
92762,9.7
92763,11.21
92764,5.27
92765,6.21
92766,8.22
92767,12.76
92768,8.52
92769,10.56
92770,7.38
92771,10.49
92772,8.88
92773,7.22
92774,8.52
92775,8.12
92776,8.19
92777,9.43
92778,8.73
92779,13.62
92780,9.13
92781,11.61
92782,11.04
92783,10.13
92784,8.97
92785,16.7
92786,8.1
92787,10.95
92788,7.92
92789,14.54
92790,12.79
92791,11.11
92792,10.55
92793,7.82
92794,9.7
92795,9.45
92796,11.36
92797,7.6
92798,9.52
92799,6.17
92800,8.84
92801,10.27
92802,10.7
92803,11.69
92804,7.69
92805,8.78
92806,11.9
92807,14.68
92808,7.19
92809,9.43
92810,8.12
92811,5.75
92812,8.01
92813,10.37
92814,9.98
92815,10.88
92816,6.55
92817,6.5
92818,6.92
92819,9.7
92820,10.81
92821,12.99
92822,10.46
92823,7.4
92824,8.92
92825,10.6
92826,9.18
92827,9.96
92828,8.09
92829,7.66
92830,12.64
92831,14.18
92832,5.59
92833,8.27
92834,12.9
92835,9.82
92836,9.59
92837,10.2
92838,8.51
92839,11.11
92840,6.38
92841,9.51
92842,6.41
92843,7.82
92844,11.23
92845,4.47
92846,9.16
92847,8.97
92848,6.3
92849,10.7
92850,7.59
92851,6.77
92852,5.34
92853,11.03
92854,10.68
92855,9.96
92856,8.29
92857,6.9
92858,5.51
92859,9.08
92860,11.19
92861,9.13
92862,7.21
92863,7.18
92864,9.54
92865,7.12
92866,11.09
92867,9.32
92868,5.47
92869,9.17
92870,10.66
92871,4.39
92872,9.17
92873,4.53
92874,7.21
92875,8.8
92876,4.73
92877,12.27
92878,10.09
92879,10.89
92880,8.86
92881,5.97
92882,9.55
92883,10.01
92884,9.74
92885,7.12
92886,4.66
92887,11.41
92888,9.91
92889,5.11
92890,8.81
92891,11.55
92892,12.46
92893,8.51
92894,9.19
92895,10.14
92896,8.41
92897,9.25
92898,11.28
92899,9.33
92900,7.21
92901,7.81
92902,11.81
92903,14.47
92904,17.29
92905,11.33
92906,7.71
92907,9.77
92908,8.07
92909,10.37
92910,6.5
92911,7.06
92912,7.18
92913,8.06
92914,9.17
92915,10.86
92916,8.09
92917,3.85
92918,8.24
92919,6.2
92920,7.22
92921,7.76
92922,11.58
92923,7.83
92924,10.39
92925,11.9
92926,15.49
92927,10.12
92928,13.31
92929,12.53
92930,9.13
92931,8.37
92932,9.31
92933,6.76
92934,10.7
92935,10.53
92936,18.37
92937,12.7
92938,9.54
92939,5.1
92940,10.28
92941,5.98
92942,9.32
92943,12.72
92944,7.48
92945,11.38
92946,8.98
92947,9.15
92948,6.46
92949,10.94
92950,8.31
92951,6.31
92952,11.03
92953,7.3
92954,14.4
92955,6.77
92956,15.06
92957,10.09
92958,7.22
92959,7.53
92960,14.23
92961,6.61
92962,10.31
92963,8.06
92964,12.82
92965,7.73
92966,8.89
92967,6.57
92968,10.45
92969,4.12
92970,11.45
92971,10.88
92972,11.78
92973,12.98
92974,8.98
92975,13.12
92976,6.87
92977,11.87
92978,9.23
92979,10.5
92980,11.39
92981,9.55
92982,9.5
92983,14.04
92984,10.14
92985,10.31
92986,4.62
92987,9.28
92988,7.76
92989,7.94
92990,10.51
92991,10.11
92992,10.02
92993,8.01
92994,8.3
92995,8.68
92996,8.87
92997,9.39
92998,16.68
92999,8.67
93000,10.04
93001,5.78
93002,16.8
93003,8.32
93004,9.42
93005,12.26
93006,11.2
93007,9.38
93008,10.94
93009,12.97
93010,9.38
93011,7.61
93012,9.44
93013,9.09
93014,5.03
93015,6.89
93016,8.09
93017,11.34
93018,13.92
93019,6.24
93020,9.26
93021,8.95
93022,12.87
93023,4.68
93024,8.08
93025,9.73
93026,12.54
93027,7.25
93028,11.94
93029,7.47
93030,15.59
93031,11.07
93032,18.34
93033,10.41
93034,7.94
93035,11.99
93036,16.94
93037,8.39
93038,8.6
93039,4.89
93040,14.74
93041,10.91
93042,12.03
93043,9.38
93044,8.01
93045,10.66
93046,8.18
93047,6.65
93048,10.77
93049,10.0
93050,9.23
93051,7.75
93052,13.81
93053,12.09
93054,9.28
93055,6.22
93056,9.22
93057,12.4
93058,9.48
93059,8.3
93060,13.6
93061,13.63
93062,9.15
93063,10.74
93064,7.35
93065,12.76
93066,12.58
93067,3.96
93068,7.34
93069,8.88
93070,13.84
93071,9.67
93072,11.21
93073,11.24
93074,10.02
93075,11.94
93076,10.85
93077,9.15
93078,11.13
93079,7.4
93080,12.89
93081,10.08
93082,8.55
93083,9.37
93084,9.85
93085,10.7
93086,7.46
93087,5.18
93088,9.28
93089,7.48
93090,11.64
93091,11.35
93092,9.65
93093,7.29
93094,4.08
93095,9.71
93096,9.88
93097,6.72
93098,5.59
93099,9.09
93100,8.71
93101,9.93
93102,9.2
93103,9.09
93104,10.13
93105,9.53
93106,9.73
93107,7.02
93108,10.31
93109,8.23
93110,9.6
93111,14.59
93112,8.72
93113,8.73
93114,9.3
93115,13.74
93116,12.02
93117,13.8
93118,10.33
93119,12.22
93120,15.01
93121,9.22
93122,8.57
93123,11.19
93124,10.52
93125,8.53
93126,8.75
93127,12.14
93128,9.38
93129,11.47
93130,9.08
93131,13.19
93132,10.04
93133,16.07
93134,11.28
93135,15.32
93136,7.39
93137,9.49
93138,10.31
93139,8.59
93140,10.56
93141,6.87
93142,10.79
93143,10.49
93144,6.86
93145,10.04
93146,6.2
93147,10.23
93148,9.6
93149,10.72
93150,6.28
93151,9.64
93152,11.34
93153,11.02
93154,8.46
93155,10.23
93156,10.2
93157,7.59
93158,6.94
93159,8.5
93160,9.13
93161,7.71
93162,7.73
93163,9.62
93164,7.52
93165,5.32
93166,6.9
93167,14.07
93168,9.08
93169,10.15
93170,7.63
93171,10.1
93172,13.66
93173,17.19
93174,12.87
93175,10.05
93176,10.23
93177,8.63
93178,11.92
93179,10.2
93180,11.36
93181,9.39
93182,4.87
93183,11.78
93184,5.84
93185,6.9
93186,10.95
93187,4.88
93188,9.25
93189,10.81
93190,14.16
93191,9.79
93192,7.46
93193,8.22
93194,9.97
93195,10.8
93196,11.89
93197,10.85
93198,12.14
93199,15.42
93200,14.89
93201,7.59
93202,9.22
93203,7.17
93204,7.04
93205,7.53
93206,10.27
93207,8.38
93208,11.33
93209,7.23
93210,15.64
93211,11.12
93212,9.32
93213,4.73
93214,4.1
93215,8.99
93216,9.24
93217,10.59
93218,8.09
93219,9.01
93220,6.84
93221,13.31
93222,11.31
93223,11.71
93224,10.59
93225,9.59
93226,11.86
93227,11.21
93228,9.99
93229,9.13
93230,11.1
93231,6.79
93232,9.17
93233,7.82
93234,11.47
93235,8.36
93236,14.39
93237,6.76
93238,9.68
93239,7.43
93240,10.9
93241,10.98
93242,13.59
93243,10.9
93244,10.1
93245,8.97
93246,10.4
93247,9.72
93248,11.28
93249,9.31
93250,9.67
93251,7.38
93252,8.3
93253,7.95
93254,12.0
93255,10.48
93256,7.66
93257,14.38
93258,6.45
93259,8.53
93260,8.38
93261,11.69
93262,8.47
93263,14.56
93264,12.94
93265,7.52
93266,10.34
93267,9.69
93268,8.33
93269,10.17
93270,9.51
93271,8.65
93272,11.67
93273,9.47
93274,7.93
93275,9.74
93276,8.51
93277,9.34
93278,12.68
93279,11.48
93280,11.12
93281,9.45
93282,11.52
93283,10.47
93284,6.97
93285,5.01
93286,12.31
93287,10.87
93288,9.06
93289,10.4
93290,18.28
93291,16.46
93292,11.26
93293,11.85
93294,9.23
93295,6.39
93296,12.75
93297,11.46
93298,10.1
93299,8.2
93300,10.48
93301,8.47
93302,5.72
93303,12.77
93304,9.38
93305,8.42
93306,9.78
93307,10.57
93308,10.17
93309,6.78
93310,15.2
93311,8.41
93312,8.0
93313,6.56
93314,9.29
93315,15.24
93316,9.64
93317,13.54
93318,9.94
93319,4.46
93320,6.31
93321,9.88
93322,7.59
93323,8.44
93324,8.74
93325,9.65
93326,7.99
93327,8.83
93328,9.88
93329,10.26
93330,7.8
93331,9.21
93332,11.95
93333,9.81
93334,6.23
93335,10.97
93336,11.94
93337,9.51
93338,10.92
93339,13.66
93340,4.69
93341,11.68
93342,7.21
93343,7.28
93344,6.73
93345,12.96
93346,11.1
93347,9.85
93348,11.72
93349,11.92
93350,8.12
93351,9.73
93352,11.07
93353,8.07
93354,7.2
93355,9.85
93356,11.1
93357,10.01
93358,8.0
93359,7.24
93360,11.59
93361,7.76
93362,10.02
93363,14.91
93364,14.67
93365,10.54
93366,14.36
93367,7.57
93368,9.31
93369,5.25
93370,10.09
93371,8.94
93372,9.04
93373,8.33
93374,7.69
93375,10.98
93376,8.04
93377,6.16
93378,8.58
93379,10.52
93380,7.11
93381,9.87
93382,8.05
93383,7.5
93384,11.81
93385,8.63
93386,6.83
93387,8.43
93388,10.5
93389,9.14
93390,8.44
93391,8.87
93392,6.12
93393,8.44
93394,8.56
93395,6.07
93396,9.16
93397,7.65
93398,6.8
93399,8.77
93400,9.94
93401,8.17
93402,9.06
93403,7.3
93404,8.87
93405,9.95
93406,12.59
93407,11.77
93408,9.19
93409,10.24
93410,7.76
93411,12.12
93412,9.02
93413,4.42
93414,6.11
93415,8.9
93416,5.7
93417,14.77
93418,6.99
93419,5.78
93420,11.47
93421,8.3
93422,9.56
93423,6.94
93424,9.85
93425,6.09
93426,9.44
93427,10.74
93428,15.15
93429,8.87
93430,10.66
93431,8.7
93432,8.55
93433,13.46
93434,7.89
93435,7.1
93436,7.48
93437,8.43
93438,8.88
93439,11.78
93440,10.88
93441,11.52
93442,5.19
93443,6.93
93444,18.64
93445,7.31
93446,10.01
93447,8.0
93448,8.72
93449,9.9
93450,7.61
93451,8.92
93452,5.29
93453,7.02
93454,10.87
93455,9.87
93456,8.79
93457,9.84
93458,8.35
93459,18.74
93460,4.4
93461,15.08
93462,11.19
93463,7.92
93464,15.15
93465,8.1
93466,14.89
93467,3.88
93468,9.23
93469,6.86
93470,10.38
93471,8.53
93472,9.36
93473,7.33
93474,6.18
93475,11.8
93476,6.79
93477,8.58
93478,8.01
93479,9.96
93480,15.09
93481,6.32
93482,11.22
93483,12.25
93484,9.33
93485,6.44
93486,7.37
93487,9.78
93488,15.66
93489,10.52
93490,9.33
93491,11.25
93492,9.28
93493,14.22
93494,6.67
93495,10.55
93496,8.96
93497,10.95
93498,13.53
93499,11.08
93500,8.47
93501,11.01
93502,10.57
93503,12.65
93504,11.21
93505,7.15
93506,14.27
93507,7.57
93508,9.83
93509,15.59
93510,7.39
93511,8.54
93512,9.54
93513,7.55
93514,10.5
93515,6.28
93516,7.04
93517,10.85
93518,5.63
93519,8.74
93520,9.63
93521,11.1
93522,8.45
93523,10.25
93524,8.87
93525,10.72
93526,9.71
93527,10.55
93528,9.43
93529,7.7
93530,8.78
93531,12.12
93532,6.72
93533,7.58
93534,9.63
93535,12.42
93536,5.58
93537,9.61
93538,6.67
93539,9.43
93540,11.45
93541,10.29
93542,6.64
93543,16.97
93544,8.07
93545,11.98
93546,8.63
93547,9.83
93548,8.73
93549,4.01
93550,13.82
93551,9.5
93552,11.53
93553,9.79
93554,14.93
93555,9.75
93556,13.36
93557,7.53
93558,12.42
93559,9.75
93560,13.54
93561,14.74
93562,7.15
93563,9.5
93564,12.12
93565,5.43
93566,7.74
93567,12.3
93568,9.33
93569,7.26
93570,6.31
93571,8.55
93572,9.02
93573,10.56
93574,10.75
93575,9.48
93576,8.19
93577,8.26
93578,8.34
93579,10.94
93580,11.63
93581,8.6
93582,7.8
93583,10.49
93584,7.58
93585,4.57
93586,10.11
93587,10.69
93588,5.24
93589,8.31
93590,12.96
93591,7.13
93592,8.7
93593,7.72
93594,8.17
93595,8.12
93596,11.9
93597,7.6
93598,10.86
93599,11.55
93600,8.96
93601,7.7
93602,9.07
93603,8.47
93604,9.51
93605,6.74
93606,8.03
93607,10.45
93608,9.03
93609,8.54
93610,9.48
93611,7.47
93612,9.04
93613,7.44
93614,8.69
93615,9.31
93616,9.0
93617,10.38
93618,10.32
93619,10.79
93620,5.51
93621,8.82
93622,11.91
93623,8.23
93624,7.53
93625,14.03
93626,7.53
93627,10.53
93628,10.41
93629,7.19
93630,8.27
93631,11.89
93632,11.01
93633,15.6
93634,11.0
93635,6.52
93636,13.48
93637,8.75
93638,6.82
93639,9.1
93640,6.53
93641,13.27
93642,10.84
93643,9.58
93644,10.09
93645,7.18
93646,9.94
93647,14.67
93648,9.19
93649,12.73
93650,6.68
93651,10.79
93652,9.65
93653,8.53
93654,5.17
93655,9.53
93656,11.9
93657,10.84
93658,13.21
93659,9.39
93660,12.17
93661,13.38
93662,7.05
93663,10.2
93664,9.38
93665,9.77
93666,7.7
93667,9.95
93668,5.98
93669,6.74
93670,8.84
93671,12.31
93672,8.16
93673,13.38
93674,6.13
93675,8.5
93676,14.79
93677,8.76
93678,14.4
93679,9.59
93680,10.17
93681,11.1
93682,9.61
93683,13.72
93684,6.79
93685,8.69
93686,15.76
93687,10.72
93688,15.74
93689,12.69
93690,7.57
93691,10.78
93692,10.09
93693,12.52
93694,8.9
93695,8.83
93696,12.95
93697,9.03
93698,12.92
93699,9.0
93700,13.11
93701,10.37
93702,9.18
93703,11.31
93704,4.06
93705,12.55
93706,14.69
93707,8.17
93708,8.06
93709,11.42
93710,7.78
93711,8.61
93712,9.03
93713,16.51
93714,6.82
93715,12.44
93716,5.27
93717,10.57
93718,4.43
93719,12.57
93720,7.33
93721,11.78
93722,6.92
93723,11.28
93724,9.59
93725,9.68
93726,9.12
93727,15.52
93728,14.92
93729,10.22
93730,10.23
93731,9.1
93732,12.48
93733,15.75
93734,10.01
93735,11.87
93736,12.79
93737,9.4
93738,9.6
93739,7.35
93740,7.97
93741,7.33
93742,10.37
93743,6.98
93744,13.08
93745,4.87
93746,17.73
93747,9.85
93748,19.11
93749,12.82
93750,9.52
93751,6.47
93752,8.4
93753,9.58
93754,12.36
93755,11.21
93756,6.94
93757,7.92
93758,7.56
93759,10.77
93760,8.72
93761,11.56
93762,12.79
93763,12.18
93764,18.86
93765,10.61
93766,16.08
93767,14.36
93768,11.42
93769,8.98
93770,11.54
93771,12.16
93772,13.85
93773,5.54
93774,5.86
93775,9.84
93776,13.07
93777,9.16
93778,7.61
93779,10.66
93780,8.6
93781,14.39
93782,11.85
93783,10.7
93784,9.02
93785,7.05
93786,5.98
93787,10.33
93788,8.89
93789,10.76
93790,14.52
93791,7.64
93792,9.86
93793,12.73
93794,9.01
93795,9.14
93796,6.75
93797,8.01
93798,6.43
93799,10.42
93800,5.66
93801,15.03
93802,5.5
93803,7.2
93804,8.58
93805,9.99
93806,12.9
93807,10.22
93808,7.12
93809,7.15
93810,6.82
93811,10.91
93812,7.08
93813,8.07
93814,11.96
93815,8.36
93816,11.11
93817,12.62
93818,10.23
93819,6.83
93820,10.99
93821,10.58
93822,12.11
93823,8.75
93824,9.0
93825,11.11
93826,8.42
93827,7.18
93828,8.16
93829,12.39
93830,6.61
93831,9.42
93832,6.84
93833,9.67
93834,16.08
93835,6.05
93836,18.32
93837,5.3
93838,14.03
93839,6.25
93840,11.54
93841,10.18
93842,9.82
93843,9.15
93844,10.32
93845,12.33
93846,9.03
93847,9.99
93848,9.18
93849,10.25
93850,14.34
93851,9.15
93852,8.52
93853,9.23
93854,9.38
93855,10.25
93856,15.77
93857,12.42
93858,10.47
93859,10.31
93860,8.03
93861,11.63
93862,10.41
93863,9.43
93864,7.54
93865,7.71
93866,9.49
93867,8.77
93868,8.38
93869,10.03
93870,6.44
93871,6.3
93872,9.1
93873,9.04
93874,7.89
93875,5.52
93876,8.24
93877,7.5
93878,10.89
93879,7.82
93880,11.64
93881,12.83
93882,10.98
93883,6.14
93884,8.95
93885,4.71
93886,7.71
93887,10.68
93888,8.37
93889,13.06
93890,8.19
93891,13.94
93892,9.92
93893,8.83
93894,9.15
93895,8.08
93896,8.32
93897,9.13
93898,12.47
93899,8.8
93900,9.31
93901,14.31
93902,10.33
93903,10.84
93904,7.41
93905,9.24
93906,11.45
93907,6.6
93908,10.42
93909,10.18
93910,7.48
93911,8.14
93912,9.04
93913,9.24
93914,8.48
93915,12.31
93916,9.62
93917,9.27
93918,9.83
93919,10.97
93920,12.79
93921,10.14
93922,10.94
93923,10.25
93924,9.14
93925,13.7
93926,8.97
93927,17.14
93928,12.17
93929,5.12
93930,11.25
93931,10.75
93932,9.9
93933,9.64
93934,11.36
93935,8.96
93936,7.38
93937,7.47
93938,7.97
93939,9.19
93940,8.6
93941,5.09
93942,18.52
93943,8.32
93944,9.54
93945,11.94
93946,10.15
93947,12.4
93948,10.44
93949,10.17
93950,8.56
93951,7.83
93952,8.28
93953,6.6
93954,6.3
93955,11.15
93956,10.73
93957,9.73
93958,6.81
93959,10.09
93960,10.9
93961,7.46
93962,13.88
93963,9.32
93964,13.32
93965,8.9
93966,14.62
93967,9.2
93968,7.59
93969,8.33
93970,9.55
93971,14.08
93972,13.55
93973,8.06
93974,7.08
93975,8.74
93976,10.26
93977,8.39
93978,9.28
93979,15.39
93980,13.01
93981,9.72
93982,7.63
93983,6.99
93984,8.54
93985,4.74
93986,7.83
93987,8.13
93988,8.16
93989,14.97
93990,9.7
93991,8.57
93992,10.92
93993,8.79
93994,11.94
93995,8.32
93996,8.18
93997,10.19
93998,7.21
93999,7.24
94000,7.98
94001,10.38
94002,7.3
94003,7.73
94004,6.11
94005,12.84
94006,9.3
94007,11.46
94008,9.87
94009,11.33
94010,8.73
94011,11.06
94012,14.19
94013,6.86
94014,7.15
94015,11.24
94016,7.03
94017,10.88
94018,5.69
94019,6.07
94020,5.82
94021,16.3
94022,10.55
94023,9.09
94024,8.82
94025,11.15
94026,8.95
94027,9.72
94028,9.57
94029,9.19
94030,10.72
94031,6.45
94032,8.2
94033,10.51
94034,9.24
94035,9.05
94036,5.74
94037,5.95
94038,9.36
94039,7.02
94040,8.69
94041,6.88
94042,12.97
94043,12.08
94044,7.08
94045,9.55
94046,9.76
94047,7.67
94048,8.38
94049,8.11
94050,6.94
94051,15.87
94052,4.48
94053,11.62
94054,11.44
94055,8.45
94056,11.0
94057,8.17
94058,10.23
94059,10.13
94060,7.05
94061,7.84
94062,5.84
94063,6.43
94064,6.8
94065,14.24
94066,9.79
94067,7.12
94068,13.22
94069,9.87
94070,10.82
94071,11.44
94072,13.84
94073,6.89
94074,6.62
94075,9.79
94076,7.22
94077,9.86
94078,9.01
94079,11.93
94080,9.53
94081,6.55
94082,6.65
94083,11.58
94084,12.94
94085,7.58
94086,7.63
94087,7.71
94088,8.15
94089,5.21
94090,7.49
94091,9.77
94092,9.37
94093,9.34
94094,7.45
94095,10.64
94096,14.21
94097,11.17
94098,11.37
94099,6.89
94100,19.05
94101,6.83
94102,9.38
94103,9.51
94104,6.68
94105,7.57
94106,11.33
94107,6.64
94108,16.9
94109,13.38
94110,10.95
94111,7.69
94112,11.09
94113,13.67
94114,10.42
94115,5.6
94116,5.26
94117,7.96
94118,7.0
94119,8.96
94120,7.32
94121,9.14
94122,11.7
94123,10.94
94124,8.54
94125,9.19
94126,9.46
94127,9.59
94128,5.31
94129,11.86
94130,13.02
94131,9.19
94132,8.92
94133,6.35
94134,19.5
94135,9.35
94136,6.89
94137,9.47
94138,8.63
94139,13.74
94140,8.95
94141,9.69
94142,10.21
94143,8.78
94144,9.1
94145,9.25
94146,9.91
94147,8.63
94148,6.2
94149,7.02
94150,13.15
94151,11.06
94152,7.29
94153,15.72
94154,7.78
94155,5.45
94156,8.35
94157,7.11
94158,9.85
94159,15.8
94160,12.29
94161,9.33
94162,11.59
94163,8.72
94164,7.72
94165,9.73
94166,9.99
94167,9.76
94168,6.94
94169,5.79
94170,9.32
94171,10.43
94172,10.27
94173,11.07
94174,12.59
94175,9.89
94176,8.4
94177,9.39
94178,11.5
94179,7.13
94180,6.89
94181,9.71
94182,9.78
94183,5.73
94184,8.62
94185,8.37
94186,10.42
94187,5.87
94188,14.17
94189,9.64
94190,6.52
94191,6.34
94192,13.9
94193,6.11
94194,10.78
94195,11.34
94196,6.39
94197,10.73
94198,14.14
94199,14.64
94200,9.41
94201,9.4
94202,9.43
94203,6.55
94204,7.35
94205,14.72
94206,4.85
94207,10.96
94208,8.58
94209,9.31
94210,9.34
94211,8.17
94212,10.27
94213,9.58
94214,8.92
94215,10.05
94216,6.36
94217,9.26
94218,8.67
94219,9.17
94220,12.38
94221,8.48
94222,13.51
94223,11.09
94224,9.65
94225,12.29
94226,9.53
94227,4.79
94228,9.36
94229,9.67
94230,10.48
94231,8.2
94232,9.4
94233,7.93
94234,8.06
94235,13.49
94236,9.3
94237,9.0
94238,11.94
94239,7.06
94240,8.87
94241,10.35
94242,7.58
94243,8.92
94244,11.23
94245,8.17
94246,5.49
94247,9.31
94248,11.97
94249,16.53
94250,8.24
94251,8.09
94252,9.4
94253,9.1
94254,9.08
94255,9.47
94256,12.53
94257,6.7
94258,8.57
94259,8.3
94260,8.58
94261,9.68
94262,7.58
94263,10.26
94264,12.68
94265,10.92
94266,10.56
94267,8.18
94268,8.66
94269,13.19
94270,10.43
94271,4.42
94272,12.88
94273,5.91
94274,10.0
94275,7.7
94276,9.88
94277,9.87
94278,9.62
94279,9.02
94280,11.07
94281,9.04
94282,10.06
94283,9.2
94284,10.41
94285,7.51
94286,12.77
94287,7.71
94288,5.12
94289,8.07
94290,10.55
94291,11.07
94292,9.69
94293,5.35
94294,9.5
94295,4.55
94296,10.16
94297,12.71
94298,4.78
94299,12.41
94300,10.1
94301,7.13
94302,10.29
94303,11.4
94304,13.44
94305,9.79
94306,10.47
94307,9.71
94308,10.3
94309,10.58
94310,11.82
94311,6.07
94312,9.13
94313,10.58
94314,6.98
94315,10.67
94316,13.4
94317,5.66
94318,7.54
94319,12.12
94320,13.58
94321,14.92
94322,13.52
94323,9.45
94324,8.16
94325,12.87
94326,8.97
94327,10.92
94328,6.48
94329,5.1
94330,10.21
94331,8.17
94332,7.42
94333,7.57
94334,9.2
94335,9.51
94336,11.31
94337,7.5
94338,14.32
94339,3.75
94340,4.04
94341,6.88
94342,6.04
94343,12.47
94344,11.07
94345,9.47
94346,15.21
94347,5.16
94348,5.8
94349,7.41
94350,10.87
94351,11.03
94352,7.33
94353,7.02
94354,5.68
94355,10.59
94356,9.19
94357,15.74
94358,13.38
94359,6.89
94360,6.48
94361,10.46
94362,7.8
94363,11.44
94364,10.62
94365,10.2
94366,9.45
94367,16.45
94368,11.05
94369,4.47
94370,4.27
94371,9.61
94372,8.33
94373,9.29
94374,6.73
94375,10.53
94376,9.35
94377,5.65
94378,9.96
94379,5.83
94380,10.47
94381,8.17
94382,15.08
94383,11.5
94384,7.27
94385,10.23
94386,5.22
94387,6.57
94388,12.31
94389,8.51
94390,17.52
94391,7.12
94392,9.69
94393,14.22
94394,8.99
94395,7.58
94396,6.33
94397,10.19
94398,8.89
94399,11.67
94400,8.52
94401,9.54
94402,11.56
94403,7.56
94404,8.25
94405,8.21
94406,7.77
94407,7.24
94408,16.62
94409,10.55
94410,11.21
94411,9.22
94412,11.57
94413,7.06
94414,7.85
94415,9.69
94416,9.65
94417,6.3
94418,19.87
94419,8.97
94420,16.85
94421,8.87
94422,5.35
94423,7.45
94424,11.88
94425,10.28
94426,13.84
94427,9.33
94428,10.2
94429,12.02
94430,9.75
94431,8.33
94432,10.63
94433,14.92
94434,9.94
94435,11.2
94436,9.34
94437,12.81
94438,13.19
94439,15.82
94440,7.51
94441,6.56
94442,12.8
94443,7.17
94444,7.88
94445,8.93
94446,11.49
94447,10.79
94448,8.27
94449,14.77
94450,10.45
94451,16.21
94452,5.38
94453,6.65
94454,12.8
94455,12.21
94456,8.11
94457,7.61
94458,13.67
94459,8.76
94460,5.63
94461,14.39
94462,10.02
94463,11.39
94464,15.39
94465,9.77
94466,13.72
94467,5.5
94468,10.0
94469,8.85
94470,8.53
94471,10.55
94472,11.68
94473,11.43
94474,14.98
94475,16.4
94476,8.69
94477,6.84
94478,9.63
94479,10.52
94480,5.85
94481,11.63
94482,8.28
94483,10.71
94484,12.15
94485,12.29
94486,10.29
94487,6.77
94488,10.44
94489,9.22
94490,8.21
94491,5.38
94492,8.86
94493,9.23
94494,6.85
94495,10.49
94496,8.76
94497,12.17
94498,6.34
94499,14.54
94500,8.38
94501,11.12
94502,6.56
94503,7.03
94504,13.47
94505,8.22
94506,8.7
94507,5.59
94508,11.68
94509,10.44
94510,9.52
94511,17.88
94512,9.32
94513,9.54
94514,7.4
94515,6.62
94516,16.24
94517,10.06
94518,10.29
94519,13.6
94520,7.82
94521,15.03
94522,9.76
94523,10.46
94524,8.23
94525,8.5
94526,10.23
94527,9.32
94528,8.5
94529,11.1
94530,20.4
94531,10.97
94532,8.31
94533,12.88
94534,8.36
94535,9.43
94536,14.1
94537,7.44
94538,6.56
94539,17.01
94540,14.09
94541,7.0
94542,10.63
94543,13.85
94544,12.0
94545,15.05
94546,6.28
94547,9.57
94548,6.5
94549,9.84
94550,12.28
94551,12.24
94552,17.44
94553,12.07
94554,10.51
94555,11.27
94556,9.22
94557,9.18
94558,10.83
94559,9.04
94560,13.1
94561,13.07
94562,6.83
94563,6.23
94564,7.92
94565,8.32
94566,10.98
94567,8.32
94568,6.86
94569,15.28
94570,11.14
94571,9.57
94572,7.13
94573,11.53
94574,10.48
94575,13.86
94576,7.64
94577,7.56
94578,8.66
94579,10.74
94580,9.11
94581,8.85
94582,8.94
94583,11.1
94584,11.49
94585,16.53
94586,12.93
94587,8.48
94588,11.77
94589,8.53
94590,13.05
94591,7.1
94592,7.65
94593,9.61
94594,9.37
94595,13.58
94596,6.55
